"search-number","evaluation","evals-requested-so-far","number*","%-similar-wanted*","number-of-ethnicities*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"1","290","500","1730","41","2","""1489628640""","39.30635838150289","39.30635838150289","39.30635838150289","0","39.30635838150289"
"1","291","500","2290","63","2","""-1991612777""","40.404699738903396","77.33624454148472","58.54618258874229","18.47431301877854","40.404699738903396"
"1","292","500","2290","63","2","""54290677""","41.250831669993346","78.20960698689956","60.532474986087585","18.531557156700043","41.250831669993346"
"1","293","500","2290","63","2","""-1394090667""","46.220159151193634","77.99126637554585","62.78676782290696","15.929291307138717","46.220159151193634"
"1","294","500","2290","63","2","""1843537943""","45.92186429061001","80.69868995633188","64.15579868600317","17.449974813280495","45.92186429061001"
"1","295","500","2290","63","2","""-1128593636""","46.2876254180602","80.39301310043669","62.81457463931531","17.07699005848119","46.2876254180602"
"1","296","500","2290","63","2","""1236618038""","47.79959377115775","80.04366812227074","64.55627471781317","16.159467838967025","47.79959377115775"
"1","297","500","2290","63","2","""1846686676""","41.29692832764505","80.13100436681223","61.487213519875276","19.46317289200229","41.29692832764505"
"1","298","500","2290","63","2","""93199338""","46.35108481262327","77.59825327510917","61.723127220239064","15.6296578368768","46.35108481262327"
"1","299","500","2290","63","2","""405287373""","45.54250172771251","79.34497816593887","63.09338625406793","16.93865326148311","45.54250172771251"
"1","300","500","2290","63","2","""-728163022""","41.0842586544742","78.42794759825328","60.87460201094215","18.77207754210603","41.0842586544742"
"1","301","500","2410","15","4","""-1137422736""","36.63900414937759","36.63900414937759","36.63900414937759","0","36.63900414937759"
"1","302","500","2410","15","4","""1460546410""","37.385892116182575","37.385892116182575","37.385892116182575","0","37.385892116182575"
"1","303","500","2410","15","4","""796832936""","37.427385892116185","37.427385892116185","37.427385892116185","0","37.427385892116185"
"1","304","500","2410","15","4","""-727443023""","38.13278008298755","38.13278008298755","38.13278008298755","0","38.13278008298755"
"1","305","500","2410","15","4","""-357433076""","36.016597510373444","36.016597510373444","36.016597510373444","0","36.016597510373444"
"1","306","500","2410","15","4","""1576708000""","38.09128630705394","38.09128630705394","38.09128630705394","0","38.09128630705394"
"1","307","500","2410","15","4","""705818129""","39.087136929460584","39.087136929460584","39.087136929460584","0","39.087136929460584"
"1","308","500","2410","15","4","""328048618""","37.053941908713696","37.053941908713696","37.053941908713696","0","37.053941908713696"
"1","309","500","2410","15","4","""-916676502""","35.601659751037346","35.601659751037346","35.601659751037346","0","35.601659751037346"
"1","310","500","2410","15","4","""-1882694185""","38.17427385892116","38.17427385892116","38.17427385892116","0","38.17427385892116"
"1","311","500","1340","97","2","""1350111012""","42.32142857142857","90","68.76475754215856","18.686840808311253","42.32142857142857"
"1","312","500","1340","97","2","""-1706772484""","39.96415770609319","90.67164179104478","70.43189035093927","19.435188021465912","39.96415770609319"
"1","313","500","1340","97","2","""1733030170""","47.351524879614765","92.61194029850746","71.61609541853646","17.599320646995054","47.351524879614765"
"1","314","500","1340","97","2","""1788151792""","45.483870967741936","91.86567164179105","70.88337258489234","19.658068577200066","45.483870967741936"
